npaid,smiles
NPA004871,CCC(C)(NC(=O)C(C)(C)NC(=O)C(C)NC(=O)C(CO)NC(=O)C(C)(C)NC(C)=O)C(=O)NC(CCC(N)=O)C(=O)NC(C)(C)C(=O)NC(C(C)C)C(=O)NC(C)(C)C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(CCC(N)=O)C(=O)NC(CO)CC1=CC=CC=C1
NPA004877,CC/C=C/1\C2=NC(=CO2)C(=O)NCC3=NC(=CS3)C(=O)NC(C4=NC(=CS4)C(=O)NC(=C)C(=O)NC(=C)C5=NC(=CO5)C6=C(C=CC(=N6)C(=O)NC(=C)C(=O)NC(=C)C(=O)NC(=C)C(=O)NC(=C)C(=O)O)C7=NC(=CS7)C(=O)NC(C(=O)N1)C(C)O)C
NPA004888,C[C@H](C/C=C/C(=C/[C@@H](C)C(=O)[C@@H](C)[C@@H]([C@@H](C)C/C(=C/CO)/C)O)/C)/C=C(/C)\C=C\[C@H]1CC=CC(=O)O1
NPA004891,CC[C@@H]1C2=N[C@@H](CS2)C(=O)N([C@@H](C(=O)N[C@@H](C(=O)N[C@@H]([C@H](C(=O)O[C@H](C(=O)N([C@H](C(=O)N3CCC[C@H]3C(=O)N([C@H](C4=N[C@](CS4)(C(=O)N1)C)CC5=CC=CC=C5)C)C(C)C)C)CC6=CC=CC=C6)C)C)[C@@H](C)O)CC(C)C)C
NPA004893,CCC[C@@H]1[C@@H](C(=O)O[C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C2=NC(=CS2)C(=O)N1)C)C(C)C)C)C(C)C)[C@@H](C)CC)C
NPA004904,C[C@H]1C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCNC(=O)CCC(=O)O)C(C)C
NPA004913,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)NC(=O)C(CCCCNC(=O)C3=C(C(=CC=C3)O)O)NC(=O)C(CCCCNC(=O)C4=C(C(=CC=C4)O)O)N
NPA004929,C[C@H]([C@@H](C1=CC(=C(C=C1)OS(=O)(=O)O)COS(=O)(=O)O)OS(=O)(=O)O)NC(=O)[C@H](CCCNC(=NCC=C(C)C)N)N(C)C(=O)[C@H](CCCNC(=NC/C=C(/C)\CCC=C(C)C)N)NC
NPA004944,CCCCCCCCCCCC[C@@H]1CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O1)CC(C)C)CC(C)C)CC(=O)O)C(C)C)CC(C)C)C(C)C)CCC(=O)O
NPA004946,CCCCCCC[C@@H](CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@@H]1C(OC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC1=O)C(C)C)CC(C)C)CO)CC(C)C)CO)CC(C)C)C)O
NPA004955,CC(C)[C@@H]([C@@H](C(=O)NCCCN[C@@H]([C@@H]([C@@H]1[C@H]([C@H]([C@@H](O1)N2C=CC(=O)NC2=O)O)O)O[C@H]3[C@@H]([C@@H]([C@H](O3)CN)O)OC)C(=O)O)NC(=O)[C@H]([C@@H]4CCN=C(N4)N)NC(=O)N[C@@H](C(C)C)C(=O)O)OC(=O)CCCCCCCCCCCCN=C(N)N
NPA004966,CC(C(C/C=C/C=C/C=C/C=C/C(=O)O)O)C(=O)CC(CC(CC(/C=C/CC(CC(CC(CC(/C=C/CC(/C=C/CC(CCCN)O)O)O)O)O)O)O)O)O
NPA004968,CC(C(=O)NC(CO)C(=O)N)NC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CC=CC=C5)NC(=O)CNC(=O)C(CCCCN)NC(=O)CNC(=O)C(CCCCN)N
NPA004969,CC[C@H](C)[C@@H](CO)NC(=O)/C=C/[C@@]1(C(O1)[C@@H](C)CC(=O)CC)C
NPA004971,CC[C@H](C)[C@H]1C(=O)N([C@H](C(=O)N[C@H](C(=O)O[C@@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H]2CC[C@H](N1C2=O)O)CCCN=C(N)N)NC(=O)[C@@H](COS(=O)(=O)O)O)C)C(C)C)CC3=CC(=C(C=C3)OC)Cl)C
NPA004978,C[C@@H]1[C@H]2C[C@@H]([C@@H]([C@]13[C@H](O2)C(=C)OC3=O)O)O
NPA005000,CCC1C(CCC(O1)(C(C)(C(=O)NC2C(OC(=O)C(NC(=O)C3CCCNN3C(=O)CNC(=O)C(N(C(=O)C4CCCNN4C2=O)O)C)C)C(C)C)O)O)CCC(C)C
NPA005010,CC(C)CCCCCC(=O)N[C@H](CC1=CC=C(C=C1)O)C(=O)N[C@@H](CO)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC2=CNC3=CC=CC=C32)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O
NPA005019,CCC(C)[C@@H](C(=O)N(C)[C@@H](C(C)C)C(=O)N(C)CC(=O)NC1=CC=CC=C1C(=O)O)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]([C@H](C)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)N(C)C(=O)[C@H]([C@H](C)O)NC(=O)[C@H](C)N
NPA005020,C[C@@H]1[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)O1)C)CC(=O)N)[C@@H](C)O)C(C)C)C(C)C)NC(=O)CC(CCCCCCCCCCCCN=C(N)N)O
NPA005026,CC[C@H](C)[C@@H](C(=O)N(COC(=O)CC(C)C)[C@H](C[C@H](C1=NC(=CS1)C(=O)N[C@@H](CC2=CC=CC=C2)C[C@H](C)C(=O)O)O)C(C)C)NC(=O)[C@H]3CCCCN3C
NPA005055,CCC(C)(NC(=O)CNC(=O)C(C)(C)NC(=O)C(NC(=O)C(C)(CC)NC(=O)C(CCC(N)=O)NC(=O)C(C)(CC)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)CNC(=O)C(C)(C)NC(C)=O)C(C)C)C(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(CCC(N)=O)C(=O)NC(CO)CC(C)C
NPA005061,C[C@H](/C=C/C[C@H]1CO[C@H]([C@@H]([C@@H]1O)O)C/C(=C/C(=O)OCCCCCCCC(=O)NC2=C3C(=CSS3)NC2=O)/C)[C@H](C)O
NPA005062,C1C[C@@H]2C(=O)N3[C@H](C[C@@]4([C@H]3NC5=CC=CC=C54)C6=CC7=C(C=C6)C(=CN7)C[C@@H]8C(=O)N9CCC[C@@H]9C(=O)N8)C(=O)N2C1
NPA005079,CC[C@H](C)[C@H]1C2=NC(=CS2)C(=O)N3[C@@H](C[C@@]4([C@H]3NC(=O)N4C)O)C5=NC(=CS5)C(=O)N[C@H](C6=NC(=C(O6)C)C(=O)N1)C
NPA005090,C[C@@H]1[C@@H](C(=O)NCCC(=O)N[C@@H](C(=O)N[C@@H](C(=O)NCC(=O)O1)CO)CC2=CNC3=CC=CC=C32)NC(=O)[C@@H](CCC(=O)N)NC(=O)CCCCCCCC(=O)/C=C/C=C/CCCC(C)O
NPA005095,CCCC(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)NC(CCC(=O)N[C@H]2[C@H](OC(=O)[C@@H](NC(=O)[C@@H](N(C(=O)[C@@H](N3[C@@H](CCC(C3=O)NC(=O)[C@@H](NC2=O)CC4=CC=C(C=C4)O)O)C(C)C)C)CC5=CC=CC=C5)[C@@H](C)CC)C)C(=O)OC
NPA005097,CC[C@H](C)[C@H]1C(=O)O[C@@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H]2CC[C@H](N(C2=O)[C@H](C(=O)N([C@H](C(=O)N1)CC3=CC=CC=C3)C)[C@@H](C)CC)OC)CCCN=C(N)N)NC(=O)[C@@H](COS(=O)(=O)O)O)C
NPA005108,CC[C@H](C)[C@@H]1C(=O)N[C@H](C(=O)N/C(=C/C)/C(=O)N[C@H](C(=O)NC(C(=O)N2CCC[C@H]2C(=O)NC(C(C(=O)N[C@H](C(=O)NCC(=O)N3CCC[C@H]3C(=O)N4CCC[C@H]4C(=O)N1)CCC(=O)N)O)CC(CC(C(CC(C)C)O)O)O)CCC5=CC=CC=C5)[C@@H](C)O)CO
NPA005115,C[C@H]1C[C@H](C(=O)C=C1OC)O
NPA005116,C[C@H]1[C@H]([C@](OC1=O)(C)C(C(C)C(C)O)O)O
NPA005124,CCCCC(C)C1CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)O1)C(C)C)C)C(C)C
NPA005133,CC(C)C[C@H]1C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)NCC(=O)N1)CC3=CNC4=CC=CC=C43)CC5=CNC6=CC=CC=C65)CC7=CN=CN7
NPA005141,C[C@@H]1C(=O)NCC(=O)N[C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N([C@@H](C(=O)NCC(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N1C)C(C)C)C(C)O)C)C(C)C)C(C)O)C)C(C)C)CC2=CC=CC=C2)C)C(C)C)CO)C(C)C)C)CO)C)C(C)C
NPA005149,CCC(C)C(C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(CC(C)C)CO)NC(=O)C2CCCN2C(=O)C(C)(C)NC(=O)C(CC(C)C)NC(=O)C(C(C)CC)NC(=O)C(CCC(=O)N)NC(=O)C(C)(C)NC(=O)C
NPA005152,CCCCCC(=O)OCC1C(C(C(C(O1)OC2C(OC(C(C2OC(=O)/C=C/C=C/CC(C(C)CCC/C=C/C(C)CC)O)O)C3=C(C=C(C=C3CO)O)O)CO)O)O)O
NPA005158,C/C=C(\C)/C(=O)[C@@H](C)/C=C(\C)/[C@@H]1[C@H](CC[C@@](O1)(C(C)(C(=O)N[C@@H]([C@H](C(C)C)O)C(=O)N2[C@H](CCCN2)C(=O)N([C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N3[C@@H](CCCN3)C(=O)N[C@H]([C@H](C)O)C(=O)O)O)O)O)C
NPA005166,CCCCCCCCCCCC(CC(=O)NC1COC(=O)C(NC(=O)C(NC(=O)/C(=C\C)/NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCN)CC(=O)O)CCCCN)CCN)C(C)O)C(C(=O)O)O)C(CCl)O)O
NPA005167,CC[C@H](C)[C@H]1C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)NCC(=O)O[C@H](C(C(=O)N[C@H](C(=O)N([C@H](C(=O)O1)CC3=CC=CC=C3)C)C(C)C)(C)C)CCCC#C)C(C)C
NPA005168,CCCCCCCCCCCC(=O)NC(C(C(=O)O)O)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CCC(=O)N)C(=O)NC(CCCN(C(=O)C)O)C(=O)NC(CO)C(=O)NC(CCCN(C(=O)C)O)C(=O)O
NPA005175,CCCCCCCCCC(CC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC1C(OC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)C(C)CC)CC(C)C)CO)CC(C)C)CC(C)C)CO)C(C)C)C)O
NPA005186,CC[C@H](C)C[C@H](C)/C=C(\C)/[C@H]([C@@H](C)/C=C(\C)/[C@H]([C@@H](C)/C=C(\C)/[C@H]([C@@H](C)/C=C(\C)/C(=O)O[C@H]([C@@H](CO)O)[C@@H]([C@@H](CO)O)O)O)O)O[C@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
NPA005194,CCCCCCC[C@@H](CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@@H]1C(OC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC1=O)C(C)C)CC(C)C)CO)CC(C)C)CO)C(C)C)C)O
NPA005207,CC(C)[C@H]1C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N1)C(C)C
NPA005208,CC(/C=C/CC/C=C/C=C/C=C/C=C/C=C(\C)/C(=O)O)C(C(C)C(/C=C/C=C/C=C/C=C/C=C/CC(C(C)C(=O)CC(CC(CC(/C=C/CC(CC(CC(CC(/C=C/CC(/C=C/CC(CC(CCCN)O)O)O)O)O)O)O)O)O)O)O)O)O
NPA005209,CC[C@H](C)[C@H]1C(=O)N([C@H](C(=O)N[C@H](C(=O)O[C@@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H]2CC[C@H](N1C2=O)O)CC(C)C)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CC3=CC=C(C=C3)O)O)C)C(C)C)CC4=CC=CC=C4)C
NPA005221,C[C@@H]1CNC(=O)[C@H](NC(=O)/C=C/C[C@H](OC(=O)[C@@H](OC1=O)CC(C)C)[C@H](C)/C=C/C2=CC=CC=C2)CC3=CC=C(C=C3)OC
NPA005226,CCCC[C@H](O)/C=C/C(=O)O[C@@H]1[C@@H](C)[C@H](O)[C@@](C)([C@@H](O)[C@@H](C)C(=O)O)O[C@H]1C
NPA005236,CC(C)C[C@H](C(=O)N1[C@H]2C[C@@H](CC[C@H]2C[C@H]1C(=O)N)O)NC(=O)[C@@H](CC3=CC(=C(C=C3)O)Cl)O
NPA005237,CC[C@H](C)[C@H]1C(=O)O[C@@H]([C@@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)O[C@H](C(=O)N2CCC[C@H]2C(=O)N1)CC3=CC=CC=C3)C(C)C)C)C(C)C)C)CCCC#C
NPA005241,CCC(C)[C@H]1C(=O)O[C@@H]([C@@H](C(=O)N[C@H](C(=O)N[C@@H]2CC[C@H](N(C2=O)[C@H](C(=O)N([C@H](C(=O)N1)CC3=CC(=C(C=C3)O)Cl)C)C(C)CC)O)CCCN=C(N)N)NC(=O)[C@@H](COS(=O)(=O)O)O)C
NPA005245,CC1=C2C(=O)N[C@H](C3=NC(=CS3)C(=O)N[C@H](C(=O)N[C@H](C4=NC(=CS4)C5=NC(=CS5)C6=C(C=CC(=N6)C7=NC(=CS7)C(=O)NC(=C)C(=O)NC(=C)C(=O)O)C8=NC(=CS8)C(=O)N[C@H](C(=N2)S1)CC(=O)N)[C@@H](C)C(=O)CO)CC9=CC=C(C=C9)O)[C@@H](C1=CC=CC=C1)O
NPA005248,CC[C@H](C)[C@H]1C(=O)OC(CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N1)CC(C)C)CC(=O)O)C(C)C)CC(C)C)CC(C)C)CCC(=O)N)CCCCCCCCCC(C)C
NPA005254,CC1C(=O)N[C@@H](C(=O)O[C@H](C(=O)NC(C(=O)NCC(=O)N[C@@H](C(=O)N1)CC2=CC=C(C=C2)O)C)CC3=CC=CC=C3)CC4=CC=C(C=C4)OCC=C(C)C
NPA005259,CC(/C=C/CC/C=C/C=C/C=C/C=C(\C)/C(=O)O)C(C(C)C(/C=C/C=C/C=CC=C/C=C/CC(C(C)C(=O)CC(CC(CC(/C=C/CC(CC(CC(CC(/C=C/CC(/C=C/CC(CC(CCCN)O)O)O)O)O)O)O)O)O)O)O)O)O
NPA005260,CC[C@H](C)[C@H](C(=O)N1[C@H]2C[C@@H](CC[C@H]2C[C@H]1C(=O)NCCCCN=C(N)N)OS(=O)(=O)O)NC(=O)[C@@H](CC3=CC(=C(C(=C3)Br)O)Br)O
NPA005263,C[C@@H]\1CC[C@H](OC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](C(=O)/C(=C1)/C)C)CC3=CC=CC=C3)C
NPA005265,CCCCCCCCC1C(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)CNC(=O)O1)C(C)C)CO)C(C)C)C(C)CC)C)C
NPA005270,CC[C@H](C)C[C@H](C)/C=C(\C)/[C@H]([C@@H](C)/C=C(\C)/[C@H]([C@@H](C)/C=C(\C)/[C@H]([C@@H](C)/C=C(\C)/C(=O)OC[C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O)O)O[C@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
NPA005280,C[C@H](CCCCC#C)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](C(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N(C)[C@@H](CC2=CC=C(C=C2)OC)C(=O)N3CCC[C@H]3C4=NC=CS4
NPA005304,CCC(C)[C@@H](C(=O)N[C@H]1[C@H](OC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]2CCCN2C(=O)[C@H](NC1=O)CC3=CC=CC=C3)C(C)C)C(C)C)C(C)C)C)NC(=O)CC4=CC=CC=C4
NPA005306,C[C@@H]1C[C@H]1C(=O)O[C@H]2CC=NN3[C@@H]2C(=O)NCC(=O)N(CC(=O)N([C@H](C(=O)OC[C@H](C(=O)N4[C@@H](C(CC=N4)OC(=O)[C@@H]5C[C@H]5C)C(=O)NCC(=O)N(CC(=O)N([C@H](C(=O)OC[C@H](C3=O)NC(=O)C6=CN=C7C=C(C=CC7=N6)OC)C(C)(C)O)C)C)NC(=O)C8=CN=C9C=C(C=CC9=N8)OC)C(C)(C)O)C)C
NPA005312,CCCCCCCCCC(C(C)(C)C(=O)NC1CCCCN(C1=O)O)OC(=O)C(CCCCN(C=O)O)NC(=O)C2=C(OC(=N2)C3=CC=CC=C3O)C
NPA005323,CCC(C(C)C(=O)NC1CCCCN(C1=O)O)OC(=O)C(CCCCN(C(=O)/C=C\CCCCCCC(=O)O)O)NC(=O)C2C(OC(=N2)C3=CC=CC=C3O)C
NPA005334,CCCC(=O)N[C@H]([C@@H](CC(=O)OC[C@H](C1=NC(=CS1)C(=O)O[C@@H](CCCC(C)(Cl)Cl)[C@@H](C)C(=O)O[C@@H](C2=NC(=CS2)C(=O)OC)[C@](C)(CC)O)O)OC(=O)C)C(C)C
NPA005338,C/C=C(\C)/[C@@H]([C@H](C)/C=C(\C)/C=C/C/C(=C/CC1=C(C(=O)C(=C(N1)OC)OC)C)/C)O
NPA005344,C[C@@H](C(=O)N(C)[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](C(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N(C)[C@@H](CC2=CC=C(C=C2)OC)C(=O)N(C)CC3=NC=CS3)N(C)C(=O)CCCCCC#C
NPA005358,CC(/C=C(\C)/C=C/C(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C
NPA005378,CC(C)C[C@H]1NC(=O)[C@@H]2C[C@]3(N4C=C(C[C@@H]5NC(=O)[C@@H](CC6=CC=CC=C6)NC5=O)C5=CC=CC=C54)C4=CC=CC=C4N[C@@H]3N2C1=O
NPA005387,C/C=C\1/C(=O)N[C@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H]([C@@H](C(=O)N[C@H](CCC(=O)N1C)C(=O)O)C)/C=C/C(=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)/C)CCCN=C(N)N)C)C(=O)O
NPA005412,CCCCCCCCCCCCCC(C(C)C(=O)NC1CCCCN(C1=O)O)OC(=O)C(CCCCN(C=O)O)NC(=O)C2COC(=N2)C3=CC=CC=C3O
NPA005414,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CO)[C@@H](C)O)[C@@H](C)O)CC3=CC=CC=C3)CC(=O)N)CC4=CC=C(C=C4)O)C
NPA005433,C[C@H]([C@H]1C(=O)N[C@@H](CC(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N1)CO)CCC(=O)O)CO)CC(=O)N)CC2=CC=C(C=C2)O)CC(=O)N)CCCCCCCCCC(C)C)O
NPA005434,CCCCCC/C=C\CCC[C@H](CC(=O)NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H]1CCCCNC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CCCCN)CCCCN)CCCCN)CCCCN)O
NPA005435,CC[C@H](C)[C@@H]1C(=O)N[C@H](C(=O)N/C(=C/C)/C(=O)N[C@H](C(=O)NC(C(=O)N2CCC[C@H]2C(=O)NC(C(C(=O)N[C@H](C(=O)NCC(=O)N3CCC[C@H]3C(=O)N4CCC[C@H]4C(=O)N1)CCC(=O)N)O)CC(CC(C(CC(C)C)O)O)OC(=O)C(CC5=CC=C(C=C5)O)N(C)C(=O)C)CCC6=CC=CC=C6)[C@@H](C)O)CO
NPA005449,CCCCCCCCCCCC[C@@H]1CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O1)[C@H](C)CC)CC(C)C)CC(=O)O)C(C)C)CC(C)C)CC(C)C)CCC(=O)N
NPA005450,CC[C@H](C)[C@H]1C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N1)C)[C@@H](C)CC)CC(C)C)CC2=CC=CC=C2)[C@@H](C)CC)CCCCN)[C@@H](C)CC
NPA005456,CC[C@H](C[C@H]1CC[C@H](O1)[C@H](C)C(=O)O[C@@H](CC)C[C@@H]2CC[C@@H](O2)[C@@H](C)C(=O)O)O
NPA005463,CC1(CC1)[C@@H]2C(=O)O[C@H](C(=O)N3[C@@H](CC(C=N3)O)C(=O)N[C@H](C(=O)N[C@@H](C(=O)N4[C@@H](C[C@@]5([C@H]4NC6=C5C=CC(=C6Cl)Cl)O)C(=O)N2)[C@@H](CC(=O)O)O)COC)C(C)(C)C
NPA005470,CC[C@@H](C)[C@H](NC(=O)[C@@H](CCC(N)=O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@@H](O)[C@@H](C)CC)C(=O)NCC(=O)N(C)[C@@H](CC1=CC=CC=C1)C(=O)N1CCC[C@@H]1C(=O)OC
NPA005503,CCCCCCCCC1C(O1)C/C=C/C=C\C(CC(=O)NC2=CC(OC2=O)(C)CC)O
NPA005509,CC[C@H]1C(=O)N[C@H](C(=O)N([C@H](C(=O)NCCC(=O)O[C@@H](C(=O)N2CCC[C@H]2C(=O)N1)CC(C)C)C)C)C(C)C
NPA005513,CC[C@H](C)C[C@H](C)/C=C/C(=O)O[C@@H]1[C@H]([C@]2(O[C@@H]([C@]([C@@]1(O2)C(=O)O)(C(=O)O)O)C(=O)O)CCC(=C)[C@H]([C@H](C)CC3=CC=CC=C3)OC(=O)C)O
NPA005515,CCC(C)CCCCCCC1CC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)O1)C(C)CC)CC(C)C)CC(=O)O)C(C)C)CC(C)C)CC(C)C)CCC(=O)N
NPA005527,CCCCCCCCCCCCCCCC(=O)NC1C(C(=O)NCCC(NC1=O)C(=O)NC(CO)C(=O)NC(CCCN(C(=O)C)O)C(=O)NC(CO)C(=O)NC(CCCN(C(=O)C)O)C(=O)O)O
NPA005530,CCCCCCCCCCCC(C(C(=O)NC(C(C)O)C(=O)NC1C(OC(=O)C(NC(=O)C(N(C(=O)CNC(=O)C(NC(=O)/C(=C/C)/NC(=O)[C@H](NC(=O)C(NC1=O)C(C)O)CC2=CC=C(C=C2)O)CCC(=O)N)C)C(C)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)CCC(=O)N)C)O)O
NPA005532,CN1C(CC2=CC=C(C=C2)OC3=C(C4=CC(=C3)C(C(=O)NC(C1=O)C5=CC(=C(C(=C5)Cl)O)Cl)NC(=O)C(NC(=O)C(CC6=CNC7=C6C=CC=C47)NC(=O)C(=O)C8=CC(=C(C(=C8)Cl)O)Cl)C9=CC(=C(C(=C9)Cl)O)Cl)O)C(=O)NC(C1=CC=C(C=C1)O)C(=O)O
NPA005533,CCCCCCCC(=O)NC(C)(C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)NCC(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)NCC(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC(C)C)CO
NPA005540,CC1C(=O)N(C2CSC(C(C(=O)N(C(C(=O)OCC(C(=O)N1)NC(=O)C3=CC4=CC=CC=C4N=C3)C(C)C)C)N(C(=O)C(NC(=O)C(COC(=O)C(N(C2=O)C)C(C)C)NC(=O)C5=CC6=CC=CC=C6N=C5)C)C)SC)C
NPA005549,CCCCCC/C=C\CCC[C@H](CC(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H]1CCCCNC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CCCCN)CCCCN)CCCCN)CCCCN)O
NPA005561,CCC(C)CC(C)C=C(C)C(C(C)C=C(C)C(C(C)C=C(C)C(C(C)C=C(C)C(=O)O[C@H](CO)[C@@H]([C@@H](CO)O)O)O)O)O[C@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
NPA005562,C[C@H](/C=C(\C)/C=C/C(=O)NC(C)(CO)C(=O)O)C(=O)C1=CC=C(C=C1)N(C)C
NPA005566,CCC[C@@H](C)[C@@H]([C@H](C)[C@@H]1[C@H]([C@H](CC2=NC(=CS2)C3=N[C@](CS3)(C4=N[C@](CS4)(C(=O)N[C@H]([C@H]([C@H](C(=O)OC(C(=O)N[C@H](C(=O)O1)[C@@H](C)O)[C@@H](C)CC)C)O)[C@@H](C)CC)C)C)OC)C)O
NPA005577,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](CC1=CC=CC=C1)C1=NC=CS1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@@H](C)CC)N(C)C)C(C)C
NPA005591,CC[C@@H]1C(=O)NC(=C)C(=O)N(CC(=O)N[C@@H](C2=NC(=CS2)C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N1)CC3=CNC4=C3C(=CC=C4)OC)CC5=CNC6=CC=CC=C65)CO)C
NPA005594,CC[C@H](C)[C@H]1C(=O)O[C@@H]([C@@H](C(=O)N[C@H](C(=O)NC2CCC(N(C2=O)[C@H](C(=O)N([C@H](C(=O)N1)CC3=CC=CC=C3)C)[C@@H](C)O)O)CC4=CC=C(C=C4)O)NC(=O)[C@H](CCC(=O)N)NC(=O)C(CC5=CC=C(C=C5)O)O)C
